,COMMUNITY,cases,case_rate,deaths,death_rate,Date,Cases_1,Case_Rat_1,Deaths_1,Death_Ra_1,COVID19__2,TOTAL_POP,NH_WHITE,NH_BLACK,NH_NATIVE,NH_ASIAN,NH_HAWAIIAN,NH_OTHER_RACE,NH_TWO_OR_MORE,NH_HISPANIC_LATINO,US_BORN,NATURALIZED,NON_CITIZEN,TOTAL_HOUSING,OWNER_OCCUPIED,RENTER_OCCUPIED,AGE_55_59,AGE_60_64,AGE_65_74,AGE_75_84,AGE_85+,MALE,FEMALE,ED_POP_25+,LESS_THAN_9TH,LESS_THAN_HS,HS_OR_GED,SOME_COLLEGE,ASSOCIATES,BACHELORS,GRAD_OR_PROFESSIONAL,HEALTH_COVERAGE_POP,INSURED,UNINSURED,LABOR_FORCE_POP_16+,EMPLOYED,UNEMPLOYED,BUSINESS,SERVICE,SALES_OFFICE,CONSTRUCTION_MAINTENANCE,PRODUCTION_TRANSPORTATION,LANGUAGE_POP_5+,ENGLISH_ONLY,OTHER_LANGUAGE,OTHER_LANGUAGE_POOR_ENGLISH,2_ppl_fam,3_to_4_ppl_fam,5_to_6_ppl_fam,GT_7_ppl_fam,PHLTH,MHLTH,DIABETES,CASTHMA,BPHIGH,CHD,OBESITY,MEDIAN_INCOME,avg_ppl_per_household
101,BALDWIN HILLS,410,1317,23,74,2020-07-27,606,1947,26,84,BALDWIN HILLS,27263.814941916728,1647.912682340559,15459.429803111012,109.05726912065941,1165.4643579214387,18.575956896562854,195.0795831149181,634.5701773464062,8033.725112065179,21044.303142570563,2714.114672983539,3273.727504692488,12558.241398448503,3130.3133119637673,9427.928086484737,1831.8138443040116,1598.6098541456015,1993.0769392403645,1189.02605683402,506.7216017056055,12683.094754789448,14580.720187127285,19134.035420159085,1326.9187620750404,1819.5152583656698,4233.76027659418,4873.932550593526,1631.8425800702405,3296.165076588216,1951.9009158722097,27263.661067612273,24342.2960695628,2921.364998049473,13625.390852078139,12221.222645549813,1404.1682065283287,3785.7975277285905,3199.2209800185774,2893.2625763376286,740.9681148398495,1601.973446625165,2754.138616931247,16873.529718526675,8951.05278717801,2856.6717864231523,3068.4980450410512,2025.9364182325971,630.4331803149074,63.25111862092944,8.067908158429995,7.876051520502924,7.842841039238407,6.17027610343122,20.095264336213624,3.3642901477947635,18.22526338693026,15497.895924234537,0.8486010560526889
102,LEIMERT PARK,214,1405,4,26,2020-07-27,303,1989,8,53,LEIMERT PARK,14941.095090273413,673.337423878574,9295.973431695149,0.0,238.571080034963,0.04992609165402731,40.4729508529086,440.9641072307491,4251.726170489419,12364.978691410217,1464.718298475206,978.7817182767553,6434.551388940021,2869.4698947569123,3565.08149418311,1130.8919441655446,1079.3635692975815,1526.2657513914078,829.2453614564204,297.72092061734025,6618.45180238177,8322.643287891646,11032.741079523246,894.1784645926015,973.8022931981375,2016.893221282885,3362.236205150933,919.026279163127,1668.1604627209401,1198.444153414621,14919.94322959406,13672.642352804327,1247.3008767897338,7468.537280076289,6744.07491403435,724.4623660419393,2863.3815020658203,1433.2546084446253,1332.4885098031646,497.0021108825175,617.9481828382213,1281.7167105190974,10150.235423744742,3799.7336571015762,1586.6717873138825,1447.098896979743,1424.1977089088327,305.0411024902017,52.76439120061441,5.318361290047457,5.044837987843893,5.296011861674338,4.2404319719527,13.851771411899529,2.3086828731889577,12.103629037320594,14222.302402241185,0.8073031102769496
103,VERNON CENTRAL,2063,3967,29,56,2020-07-27,2906,5589,41,79,VERNON CENTRAL,50171.30169496615,229.0642307529379,4437.288837363099,31.332739439192206,102.6625009494031,4.99853199079609,17.055901341172266,118.53482417959276,45230.36412894994,27784.871801646445,4626.11829561277,17556.968218897964,11019.536512339688,3264.3266040423528,7755.209908297335,2339.624234046734,1342.6583654858466,1700.793923728862,951.6190963639916,199.42476799779195,24900.92425984186,25270.377435124283,27365.221735386174,10009.077095583882,6077.147025364095,6093.332731810706,3223.3930230293395,688.5771066709078,1057.9831923093009,215.71156061794085,50151.29428415846,39320.87597077941,10830.41831337904,22525.01692131807,20875.692616460376,1649.3243048576921,2103.043686160448,5034.534174818076,3897.7662619605467,2663.496191938125,7176.852301583182,4131.579396942135,5680.19467895913,40390.732114494924,18598.418844414056,1718.168447440903,3926.2506784177144,2538.4363404166133,1045.0530133768395,9.733366501841044,10.501862196132286,6.959593092724923,5.763171958746197,14.517908732812078,2.860166373001279,18.63965311388587,17542.746739061822,2.1631076607746427
104,WEST VERNON,1538,2867,33,62,2020-07-27,2267,4226,48,89,WEST VERNON,50635.02151513521,844.956189674423,13371.580364912075,27.942796370228123,668.3399851366858,0.5979135808366465,453.0352598461123,250.3890892017051,35018.179916413144,30677.692016231864,6787.700759586152,12853.57671624414,14099.11986273088,4840.067851436113,9259.052011294765,2880.730291523299,2378.8102259884204,2765.3222475787093,1638.1531423627162,624.0970900783992,24049.035377333985,26585.98613780122,31379.160176387108,8567.301794869822,4151.433482032815,8628.997490593529,5384.817565203862,1580.8463767424648,2527.2011840110235,538.5622829335888,50527.90664216627,42195.49066708626,8332.41597508001,23603.357287876355,21704.907375293533,1898.4499125828197,3137.1670582762963,7216.097272973421,4395.062606900808,2604.5507397205256,4352.029697422481,4425.542303963692,14881.317508376089,31685.018267225067,14978.848835983921,2482.6702846891376,4425.003469876414,2210.0495008953726,614.9057426617561,7.088823582113304,7.283606312902952,5.764768772282558,4.590053444242768,12.909577398079898,2.423023701913166,14.277167429091657,16168.532799836818,1.4966554837193697
105,SOUTH PARK,1408,3709,21,55,2020-07-27,1992,5247,28,74,SOUTH PARK,36957.45938387771,193.66657971771528,4139.118823728954,48.229028282319774,169.23296915400854,0.0,71.39090510705083,287.1522085305058,32048.668869357152,20818.148817429446,3575.729578720724,12349.670783723886,9073.648305028071,2173.3359326944615,6900.312372333612,1401.835473138798,1371.7757981917748,1285.832578328992,635.7234055761027,168.4357516250754,18555.3731100331,18402.086273844612,20518.262921720663,7817.886503409919,3663.487881235424,4618.681855636431,2618.915124554057,665.7003222610364,784.0648950194796,349.5263396043139,36955.600318683006,29179.563439451696,7776.036879231302,16057.312665687774,14774.960882403317,1282.351783284455,1493.5171103690059,3783.8730925550262,2710.0917013338944,1891.3655123784654,4896.113465766926,3252.8010669205096,5317.654902384686,28049.26252645741,13788.907500938412,1412.697310233492,3759.287683035519,1545.6100119278617,510.37480661544936,8.380157289181597,8.969130686191486,5.966415827693953,4.898278773798923,12.521414532520389,2.480230368332299,16.012959528683503,15051.437445176307,1.8938342187810582
106,VENICE,188,555,2,6,2020-07-27,281,829,3,9,VENICE,28985.513413085548,19536.299190234662,1950.1275401406022,44.551797322458654,1184.7604557950117,19.12947303384311,69.35822190626963,1037.9849436226286,5143.301791030071,22873.470980968425,2923.2417145325394,2810.5227176667627,14266.709837609462,4952.002565053446,9314.707272556014,1688.7045086577104,1660.6451072092127,2638.5534576763307,784.6694635212657,391.5126601590947,14859.552512977245,14125.960900108306,23139.542126847457,690.6561555739888,714.2861006982444,2075.90612360461,3763.4052997399785,840.5480470194057,9639.634048529319,5415.1063516819095,28985.16987284548,26830.73820534913,2154.4316674963507,19777.375323060412,18794.2554034239,983.1199196365102,12369.602447130008,2168.86743617111,3448.8939373548615,331.6228663729953,475.2687163949244,2454.2604161102454,20501.351667008028,6985.492705055658,1723.1119601644261,3418.6630291862557,2060.509977342247,356.83931405550345,8.953535514221569,4.02093134503795,4.903501607135795,2.9237188337075577,4.043342429210984,9.942925990692538,1.6535550220195379,10.273879370680305,43615.00518567479,0.8961222594643901
107,DEL REY,235,785,7,23,2020-07-27,337,1126,10,33,DEL REY,28774.371539246164,11154.065980203177,1435.6536442597132,58.91498588557405,4170.998616606787,61.800792416431975,125.60643863266797,1247.0460186431346,10520.285062598676,19109.29559975734,4675.943764249174,4537.3779605497575,12333.957030053662,4893.847541730914,7440.109488322748,1784.042495842989,1657.9851400770367,2769.8571779680456,1190.3605237561246,430.2467391011195,13908.659763661119,14865.711775585045,21769.765343777093,2167.9815321502265,1207.767411027427,2577.5318323592574,4589.3408516165455,1243.3938109391722,5920.493702655838,4063.256203028624,28772.660400283126,26047.17516643989,2725.4852338432256,17292.4513805848,16225.136072441523,1067.315308143276,7765.269018835303,2612.75917296168,3580.826455133884,1037.619525930453,1228.6618995802035,2477.7918004111943,14112.047529627309,13123.567267084312,3925.5702820206034,3397.6203859506586,2265.100286605874,730.0439855967899,72.45499495408238,7.078454218826254,7.69647155650553,5.881734901957832,5.832035856564451,16.325873505301082,2.984801621670307,15.440450662500226,35854.0549714248,1.1170152908759416
108,VERMONT SQUARE,233,3043,2,26,2020-07-27,330,4310,3,39,VERMONT SQUARE,8923.721390249753,84.26566072926916,1991.462841302659,0.10393373680430115,32.40635727590886,11.962549771169849,5.233066057346518,152.65094956721248,6645.636031809384,4898.020835728412,1153.547645556044,2871.582417305138,2085.344398065529,991.5311664374177,1093.8132316281117,404.2156101248991,408.9048825512253,418.2659220761592,204.49009962469594,170.65100646695433,4814.141762386808,4109.579627862946,5876.148277173494,1848.7127366444547,767.6046301284103,1623.6699615725424,923.2600759230235,271.80136722276217,333.1215210910759,107.9779845912242,8910.670358309826,6537.853309343214,2372.8170489666127,4580.251732488372,4170.606784305778,409.6449481825949,688.3748443472477,1496.8816084056261,638.5044117974046,536.6238799208537,810.2220398346453,1303.7181900213209,2264.03738438472,6093.919455911856,3233.9645222835784,416.1523446364932,671.3824974760491,345.98639907569276,133.152588116709,4.68320022386965,4.740903383483252,3.9630886552263282,3.157828262249389,9.099663691398339,1.6798902495493178,9.59358682156226,11603.671292670815,1.1897650356553553
109,HYDE PARK,533,1867,12,42,2020-07-27,772,2705,14,49,HYDE PARK,27360.645759173458,863.8033714692508,14106.43286337784,15.08889913216165,241.84076273360054,26.34836245745829,311.1236045425885,376.7606586012121,11419.247236859343,20045.35964411316,3137.9833643423603,4072.3774754153246,10455.19673598375,4443.238033555819,6011.958702427931,2108.8874088442103,1493.669506553472,2220.125102372129,1042.457104852983,626.4142812418952,12769.502259853778,14591.143499319676,19152.66803243429,2523.108885357753,2164.236031121194,5195.0779679145035,4930.02978407915,1623.9677361627478,1741.8902085728678,974.3574192260762,27214.916242867323,23504.653221521326,3710.263021345996,13616.789185628144,12401.255918441078,1215.5332671870694,3256.539459727463,3205.410323564914,2637.363788188026,1111.5048433128388,2190.437503647836,2835.0981183616086,15189.233405302712,10745.55754797937,3818.794855040895,2338.1421692867834,2660.653068425511,837.9017193513168,130.00118729039497,7.730570681208916,7.621837308989826,7.147136182410285,5.7853543640786835,17.84719107658005,3.030829696118877,16.97420592922993,18194.316584014177,1.204264185392032
110,PLAYA VISTA,93,850,0,0,2020-07-27,134,1224,0,0,PLAYA VISTA,12986.753886160332,6405.746966208504,922.714469628702,17.079408102425717,2851.307745109586,15.579583188522193,2.043686552521856,408.817847874925,2363.464179495144,10199.929128739379,1197.6549217062006,1262.423328076644,6030.725967509918,2377.260380713468,3653.46558679645,767.7302017800569,444.46165270075073,572.412321119642,433.843387759879,218.80161698186996,6362.446648888352,6624.307237271979,9590.02722501072,85.92142661308316,145.40823461880672,516.3249257011704,1675.1636312208302,604.649207001072,3574.5201369741303,2988.039662881627,12974.066330554526,12398.891357237586,575.1749733169404,7850.8719332150395,7536.661522822785,314.21041039225565,5618.184000945486,681.8872943983796,954.9824218726988,190.5698405880633,91.03796501815678,929.5755498345072,8061.146540791,3876.8175170480863,691.0253293591064,1581.0144862333939,1170.6515114989857,182.4137295358255,0.0,2.302100999206189,2.7180547238373953,2.0029962229249856,2.2800196722772457,5.993374174269495,1.0177281964940827,5.4048638719246975,20655.875936464225,0.43759739923447694
111,FLORENCE-FIRESTONE,1588,3347,19,40,2020-07-27,2218,4675,27,57,FLORENCE-FIRESTONE,47586.00829235873,340.77023073286125,8493.41446784655,62.2619157310826,117.28082849751226,0.0,58.8010894101517,184.24775523958616,38329.23200490098,28761.2810877358,4855.262994171766,13675.876742010743,11103.932972190145,3268.3842778459803,7835.548694344164,2449.1408378739097,1888.6402795271529,1701.791724670115,506.8373250350685,265.9188025249836,23685.188321689217,23900.81997066951,26736.813435064432,8483.033796088735,4893.345339301872,7361.93224573012,3425.641155474688,1034.036632808032,1203.8473986186796,334.97686704230586,47578.94641914989,38307.973878463854,9270.97254068604,21225.03145052422,19292.47396682492,1932.557483699301,2151.4677592171265,5067.152663535555,3789.5784108141406,2618.073826410707,5666.201306847389,4256.446061635549,9749.687335970924,33654.75285109426,15200.562566998418,1672.4833456287013,4013.3206600318654,2435.7114161876816,884.3635266036302,13.40695489953162,14.29561730915054,9.994636159378583,8.30890360000967,21.6404019688212,4.133387436244252,26.356372819317752,22623.295351361772,2.586293359257345
112,HARVARD PARK,1068,2815,15,40,2020-07-27,1569,4136,22,58,HARVARD PARK,37685.79950538311,518.2725327676432,10906.560014828674,12.41291127338713,211.75413374736283,21.334598210323033,35.201055923857375,343.36912271528513,25636.895135916577,23532.716078059377,5057.144183745073,8933.343962671835,11070.394392514554,4384.269235373596,6686.125157140959,2567.8252661049382,2140.8119122692174,2012.9304936246408,1049.7674670415972,457.929568185001,17877.90305503892,19807.89645034419,23630.847887830325,5790.319409121755,3434.747827085309,7148.548112526716,4223.844826433328,1180.0250614108475,1351.8464158984057,501.516235353965,37656.041469670265,31404.305871280118,6251.735598390148,17526.23025987872,16114.099865007645,1412.1303948710759,2360.11805705834,4704.503474767869,3160.3013676938845,1831.6211758288187,4057.5557896587325,3414.2784519682623,11994.794052701782,23017.338020100553,10553.479616795898,1946.7203024708303,3393.647404997991,1606.0061498006394,518.2327597495815,10.630082571047417,10.89735015584966,8.78535236621524,7.006228125220512,19.839421871566188,3.70396415817485,21.667684944028686,23272.821562242403,2.213644232878088
113,WESTCHESTER,271,525,12,23,2020-07-27,406,787,15,29,WESTCHESTER,49637.72535579008,25238.300598293183,5743.020863328992,143.87921143778468,6919.229521024367,47.99147082306259,206.37458754268386,2543.0226240351553,8795.906479304856,39568.67744299366,5288.685681945436,3927.3313353655603,20332.832905245377,10456.858771582798,9875.974133662583,2892.2492520123933,2860.011357468458,3778.439754060429,1822.3250079152178,1216.601940204668,23683.101821225762,25954.623534564318,34882.74266497114,385.95604508856843,619.7353640051356,3827.4531643834202,7186.561194318974,2204.4678502701977,12626.661130878481,8031.907916026367,49548.09786671548,47886.29858508009,1661.7992816353872,29183.366534208904,27668.655523565645,1514.7110106432579,16896.84488553486,3288.183320011985,5894.542083352623,441.29070421201806,1147.7945304541631,4185.958383388585,34227.67660609756,13194.716124378067,3010.7047638685854,5587.359582049365,4303.712763353544,546.5669701623737,57.67405869086603,5.2624263376085825,6.340293287717627,4.234628310091567,5.30105139282861,13.735464465283448,2.2619048834899376,12.76869210082815,43512.30653003855,1.0645655397896139
114,MARINA PENINSULA,26,596,0,0,2020-07-27,33,757,0,0,MARINA PENINSULA,1884.6138989893757,1462.5940361876487,23.720950153960516,0.0,146.00231979775504,0.0,33.24927281952547,55.89146249058522,163.15585753990075,1407.9344545655206,350.81295815070496,99.40472016326474,1000.4718797240871,545.6081114940993,454.8637682299879,110.661570088729,178.27804893562794,177.4494991386223,149.13773596577053,83.50238468023377,945.9481334166708,938.6657655727049,1662.9299477351874,38.36556548620628,35.78496434772144,141.24512736550787,279.8916897484154,50.45413583057276,562.7685948384895,554.419870118274,1884.6138989893757,1834.036154802865,50.57774418651069,1141.2532944123645,1090.0279220017262,51.22537241063833,687.9594750523131,183.7149478850662,205.8998405375083,5.145376985725029,7.308281541113606,172.42003171849996,1310.619677097337,502.239094517976,154.32331774546844,260.27688211798096,132.62387659472031,12.774692520170284,0.0,3.832407756051085,3.874990064451653,3.1085085132414356,3.534331597247112,11.028817875747011,2.0865331116278134,8.857120147318064,26708.37895567612,0.40065436137635546
115,PLAYA DEL REY,17,532,0,0,2020-07-27,27,845,0,0,PLAYA DEL REY,1647.7806828705732,1311.850043671625,32.64367100053398,0.0012837379208209924,99.5140586752589,0.0,14.109428561756934,40.46614124713273,149.1960559763451,1436.301966403726,154.02721501811519,53.94565648563562,802.1825210698868,413.481810671858,388.7007103980288,120.43432863158594,159.48962295120543,237.56756783548855,42.690302248030044,4.939804531489078,871.879825082076,775.9008577884973,1463.7585923267616,4.603022468224252,10.37802055436038,89.74565951765297,250.4602419554964,46.438311175364916,651.9920172902483,410.14131936541423,1647.7806828705732,1551.7653770832283,96.01530578734518,1178.2568867535053,1109.168039823821,69.08884692968435,695.6882329422501,122.20836354558428,198.10698919356687,34.60076467589265,58.56368946652702,133.6476450318046,1350.7045850411278,243.02976493009308,21.141683516166903,294.31942482521123,89.47540572659977,8.063240520224927,0.0,1.3186422856551607,1.4779660804413914,1.0691830344163094,1.4240167701591762,3.9900471498409487,0.6774249137287902,3.4008639107222467,18492.62264781487,0.27520191077744527
116,VERMONT KNOLLS,513,2983,12,70,2020-07-27,705,4099,14,81,VERMONT KNOLLS,18372.40838064363,235.35420028529987,7337.293360534321,72.87792934483535,218.15206636177396,0.5264571301220784,44.2709420571836,312.07309359459134,10151.860331335502,12676.035068137488,1784.9813290089885,3670.735649716547,5892.071441702054,2269.426353497199,3622.645088204854,905.3985671748425,846.8116838845849,1070.998732938993,688.8688952325031,155.9619331091598,9104.480146798413,9267.928233845218,11609.644909000466,2232.941772712137,1620.557276603864,3155.1743947729055,2542.4196433315637,967.0941563913184,772.3964261630439,319.06123902563525,18369.409138927072,15713.803554269116,2655.605584657958,8382.392612473497,7716.907883616283,665.484728857215,1604.0847290300085,2372.22873715671,1423.191556608369,845.2073015188887,1472.1955593023056,1937.1773115769972,8085.02777596778,9119.28425337516,3871.429480427575,1460.6957816346069,1652.2185720760035,537.6993627645262,236.01569637292377,7.7594616376959635,8.217350452823753,6.390220663824472,5.494372089987942,15.44148158235972,2.6249987700393964,16.659727371435956,17101.607934786185,1.497144833686872
117,MANCHESTER SQUARE,106,1242,1,12,2020-07-27,190,2226,4,47,MANCHESTER SQUARE,8805.23175466455,222.37493767675807,6173.392280307369,0.2365535196239134,21.408024764204495,0.22095521427617593,15.310640351467429,173.5911684686066,2198.697194362245,7415.84732842684,615.7254319032555,724.3862763458325,3148.5813962867715,1827.0342288429053,1321.547167443866,446.65504204054054,575.8826674114334,807.2674714461946,393.7105018400136,173.51173961080013,3664.430938188583,5140.800816475968,6071.475656776948,360.97807372857363,553.2825461868616,1792.8602622768367,1909.4737088381771,346.8901941760931,758.4039350846957,349.58693648570903,8805.094641988206,7980.078132621058,825.0165093671496,4255.401532352944,3842.123603016747,413.2779293361969,1100.939531095976,785.6534053371048,1360.3572038196385,253.98224859077624,341.19121417325135,837.2411049607446,6160.020075034453,2212.5184559832496,924.1259477954219,875.1573940524123,972.951679454689,178.30726554501697,47.28477130535149,5.851001716331053,5.649411087526517,5.994264943740349,4.7306529458513,15.74019218361433,2.5656565894629964,13.809454664563276,20646.971746714764,1.133068270921171
118,VERMONT VISTA,1285,3120,17,41,2020-07-27,1871,4543,25,61,VERMONT VISTA,39980.22668775155,262.15556649091343,10858.628036630234,0.011060889921405092,175.82825792596964,8.549553489738646,85.43754992562283,65.34949782194084,28524.26716457721,26030.465765823486,3672.4744210360586,10017.835113243953,10446.624176891226,2421.735843276943,8024.888333614286,2147.2153730294604,1342.7281222429963,1340.6676925874747,925.9010008313802,276.44772958024737,18990.156202010752,20990.07048574079,22288.336493294828,5499.482209151184,4242.661499657506,6598.384227489742,3570.2389926073643,1055.5206136689596,1067.7656876334331,254.28326308663407,39936.16433371827,33586.5274035252,6349.636930193056,16234.192971386941,14805.597666894426,1428.5953044925152,1577.4470083342699,4327.113808333097,3223.5677526338272,1725.9745750853297,3951.4945225079027,3613.923239615229,11005.567403159843,25041.821534470186,10388.878999880799,1795.7682053557817,3634.552929811101,1799.3179802228192,648.028403621512,8.06994191675465,8.657634876395248,6.211226456662262,5.2125833443688725,13.95445716027083,2.5757535006918886,16.46016162605889,12600.332495867444,1.4826782543402208
119,GREEN MEADOWS,628,2920,8,37,2020-07-27,918,4269,13,60,GREEN MEADOWS,21543.346870977002,114.8741532647408,5971.723341271843,30.543325007389303,95.0020966240299,0.0,0.01716932868028321,26.13690403830382,15305.049881442015,14544.859664500751,2114.406658607259,4770.266007511441,5172.055073195911,1975.43738984008,3196.617683355831,962.0335013908785,788.471596316427,911.1846356809369,408.7418912820184,181.25193807499144,10058.769254542549,11484.577616434452,12052.442766210164,3378.133266660007,2217.5427617200817,3204.5149718809175,2156.5819798658263,545.6856105314241,501.6958831472574,48.288292404647784,21543.346870977002,17968.223005656895,3575.1238653201094,9679.08485377798,8430.724818207245,1248.3600355707338,912.2765790818171,2572.9664398160157,1915.8518436074278,951.9376473515204,2077.692308350464,1824.2025900841784,5864.509335774554,13683.526547028217,5683.28629646438,911.9377573450619,1745.9649706736727,1037.5323540067598,462.85201022857893,7.562295444764642,7.962128806940007,5.901928166920895,4.995644590099476,13.303189498499298,2.4691404767799474,15.074576659591846,12648.437463882852,1.3801146995058522
120,GRAMERCY PLACE,163,1514,4,37,2020-07-27,234,2174,4,37,GRAMERCY PLACE,10578.670651242664,148.0343836221511,7698.998477806466,0.004817192771617033,24.007851217997306,75.60030967349076,75.70625453800136,179.895671653495,2376.422885538292,8643.815622939946,922.7591643115709,950.0368299567782,4022.809281787203,2358.3389585187138,1664.4703232684892,921.0560236877386,796.2953304457496,1008.3397632378853,799.3964698496369,206.30869443976724,4479.437226305625,6099.233424937041,7948.259783245203,895.6095027705501,626.462183001127,2019.0406928351017,2313.640457051273,732.9463130486258,892.3457621388977,468.2148723996271,10560.824503923226,9665.705261918229,895.119242004997,5351.401445453731,4743.218097383053,608.1833480706779,1273.7532677140644,1478.534988358967,899.1438075421338,294.42180521388553,797.3642285540025,1072.7923003055994,7544.996335643575,2453.1464619726225,1021.1778284569225,1563.087716054029,891.4340077024601,302.0786978163955,8.845109906609446,7.016994094104591,6.501162450541452,7.555698205295014,5.782925665468598,20.052486578923336,3.234578439296834,16.675480641747086,16319.345328920299,0.734883719590913
121,WATTS,1224,2868,15,35,2020-07-27,1885,4417,28,66,WATTS,41770.95949628246,448.49094327272763,9548.793450211144,336.3774673727298,230.77431278375948,67.14875714927572,160.49222355841022,89.24950935771925,30889.6328325767,28239.471333189977,3590.1863015216372,9774.905753375166,9728.065485643221,3149.5543413198507,6578.511144323372,1674.2395349621138,1410.1162694176323,1473.0807685519467,672.1114741961195,257.42762640256524,19945.428001142438,21825.531495140025,21280.000773565804,5999.835927658183,4252.891379316062,5896.930115255952,3366.2337207232076,825.2968000238994,815.4176101958196,123.39522039268077,41628.194587648395,35299.66838391651,6328.526203731883,15992.423263907302,13944.475356406805,2047.947907500496,1457.8868066234984,3850.0096668705464,3017.803215890705,1745.6933358678243,3873.082331154232,3791.083885762231,10473.065391314281,26565.843571156314,12299.070585242986,1554.3597623331136,3181.4762926104354,1788.8154189054912,1123.440557494442,13.014688852040907,14.05818039504927,9.571033251120927,8.168406542115674,20.753843302134666,3.9563160954968453,25.121311127667273,14449.516702953173,2.04284708264249
122,FIGUEROA PARK SQUARE,205,2351,0,0,2020-07-27,311,3566,4,46,FIGUEROA PARK SQUARE,8734.06186838935,104.12520887961144,3512.9913573663207,31.392610215385865,29.560707261065687,6.8911770904587915,1.3258853380729378,137.46290919160657,4910.312013046828,6227.4546652839,840.916232497041,1649.8159394311676,2481.110155632921,1094.8863471298869,1386.2238085030342,539.3794846595175,449.7660946438631,377.3680573685073,395.67869275116954,148.02489984806198,4246.991881541561,4487.069986847789,5476.5052284456115,1082.350114430962,944.4080611982985,1391.2220703685748,1232.4208102970504,324.0985197073092,350.4263409542483,151.57931148916805,8730.150747019881,7625.427637062485,1104.7231099573983,3882.089095005556,3555.721872776432,326.3672222291238,608.2714971081799,997.7844436215871,816.4940253480993,333.5057260237549,799.6661806748108,786.4760206579932,3699.220724112173,4323.1985326896765,2047.0463814761129,588.8780897674026,766.3216208049679,416.8316507699345,74.04431290746183,7.838350651704024,8.02501212776429,6.790512210000193,5.590795749383837,16.20557167494975,2.8873562335363085,16.69768748138882,11248.9773392286,0.9363935731525953
123,CENTURY PALMS/COVE,1037,3071,12,36,2020-07-27,1455,4309,22,65,CENTURY PALMS/COVE,33159.38425041029,175.1699010804577,9832.345704536101,47.079341728034265,103.52003069352862,8.106749582862163,241.9135255738927,255.82520120367087,22495.423796011746,22386.44856223428,3136.8433192819716,7454.426180520833,8331.964902797828,3367.825767599885,4964.139135197942,1653.2443218522835,1502.1196906662572,1431.457351498637,727.0234800717435,254.76793710750025,15282.283501550904,17877.100748859386,19036.63422024825,4419.131642269429,3599.7113294090504,5343.848504597413,3478.4102245598374,878.7361274696528,1022.858668227818,293.93772371504775,33158.24575733917,27987.82485369054,5170.420903648631,13854.109247040304,12841.655860164043,1012.4533868762596,1843.8135053973147,3447.7261011630258,2918.4931507573083,1229.031691741924,3402.5914111044717,3049.1244126083475,10321.545791752722,19956.761868697537,8347.12713630135,1338.1440414272686,2718.3315365832877,1794.851517248523,445.32187133588025,8.969697284656357,9.678603846319831,6.9847235269606625,6.094140181932351,16.101230113948183,2.8891207100010345,18.53344319173763,18762.853741469426,1.859867999826747
124,HARBOR GATEWAY,595,1365,8,18,2020-07-27,955,2190,13,30,HARBOR GATEWAY,41202.38310898221,3295.252118236388,6287.290831288922,10.167477287442539,6770.706515615694,135.97846316141636,323.7260169955951,763.9502172044171,23615.311469192337,25459.809484386016,6534.3471431294265,8635.972984261056,12266.65338005136,4838.3969204102195,7428.256459641139,2393.6804397914498,1967.3416507880065,2424.6527227206952,1317.9004030744186,764.122228369545,20444.25090041636,20758.13220856585,26827.172881549526,4039.9306106457934,3006.848821089009,6305.4490663965225,6077.657102236897,2006.9595655301464,4237.717049551436,1152.6106660997193,41166.4183246937,35430.64111196208,5735.777212731624,21211.735071420244,19530.74852901048,1680.9865424097723,4425.957006590778,4887.034509569503,4445.764257165753,1926.413356082177,3845.5793996022626,3338.692273148938,13957.239740574405,24457.67376177905,10992.89076645833,3176.519944196793,4104.353546428629,1664.7876352448955,354.7760787668155,6.903563312209969,7.154249686996368,6.102572515143601,4.800908288163561,14.383554684304247,2.612628984446796,14.028457406554292,18967.3833955481,1.20000850324743
125,WILMINGTON,1087,1924,9,16,2020-07-27,1710,3027,18,32,WILMINGTON,54375.86691922083,2079.7033901633263,896.2858926405257,29.580672661892635,1147.1145850307084,116.09016835377162,26.577937941258387,394.0338135190038,49686.480458910344,33152.5818743737,7289.589680876864,13502.896536143362,13565.909543159732,5050.526786324505,8515.38275683523,2740.551505396531,2191.976592889426,2513.994416710562,1472.3110910429414,576.5127850951186,27623.92844287225,26751.938476348572,31647.576039457,8145.23458728892,6326.928267867599,8199.70362999864,5429.091791966037,1516.6650278805969,1622.9072739491503,407.0454605060577,54298.939938448166,45028.860753874644,9270.079184573515,25249.459571377607,23470.48764365375,1778.9719277238578,3011.202419193334,5272.150072125238,5281.87396166158,3389.733466004982,6515.527724668614,4215.454670179534,10071.457347892421,39575.82952577713,16916.695861308825,2284.130701337154,5099.826484657226,2933.3996898977625,775.4182454136367,8.916691139144879,9.237959390637014,6.95600043856225,5.380857570759342,14.651716201580408,2.994658432196456,17.439285726038907,27127.70337499376,2.282327391090146
